"Time (s) Run #16","Angle, Ch P1 (rad) Run #16","Angle, Ch P2 (rad) Run #16","AngleAmp (rad) Run #16","DrivingFrequency (Hz) Run #16","freq (Hz) Run #16","AngVel (rad/s) Run #16","DriverAngleVel (rad/s) Run #16"
589.940,-0.595,-0.083,,,,-3.4034,-1.6232
589.960,-0.661,-0.115,,,,-3.2725,-1.4661
589.980,-0.726,-0.141,,,,-3.1285,-1.2959
590.000,-0.787,-0.167,,,,-2.9714,-1.1388
590.020,-0.845,-0.187,,,,-2.7751,-0.9687
590.040,-0.898,-0.206,,,,-2.5525,-0.7854
590.060,-0.947,-0.218,,,,-2.3169,-0.6152
590.080,-0.991,-0.229,,,,-2.0682,-0.4451
590.100,-1.030,-0.237,,,,-1.8195,-0.2618
590.120,-1.063,-0.240,,,,-1.5577,-0.0654
590.140,-1.093,-0.239,,,,-1.2828,0.1178
590.160,-1.115,-0.236,,,,-1.0079,0.3011
590.180,-1.133,-0.228,,,,-0.7199,0.4843
590.200,-1.145,-0.215,,,,-0.4320,0.6807
590.220,-1.150,-0.201,,,,-0.1178,0.8639
590.240,-1.150,-0.181,,,,0.1833,1.0341
590.260,-1.142,-0.159,,,,0.4712,1.1912
590.280,-1.131,-0.134,,,,0.7592,1.3483
590.300,-1.112,-0.105,,,,1.0472,1.5184
590.320,-1.089,-0.072,,,,1.3352,1.6755
590.340,-1.059,-0.038,,,,1.5970,1.8195
590.360,-1.024,-2.066E-14,,,,1.8588,1.9504
590.380,-0.985,0.041,,,,2.1075,2.0813
590.400,-0.939,0.083,,,,2.3431,2.1991
590.420,-0.891,0.129,,,,2.5656,2.3300
590.440,-0.837,0.176,,,,2.7620,2.4478
590.460,-0.779,0.228,,,,2.9452,2.5264
590.480,-0.719,0.278,,,,3.1154,2.5787
590.500,-0.655,0.330,,,,3.2725,2.6442
590.520,-0.587,0.383,,,,3.4034,2.7096
590.540,-0.518,0.440,,,,3.4950,2.7489
590.560,-0.448,0.493,,,,3.5736,2.7489
590.580,-0.375,0.550,,,,3.6521,2.7620
590.600,-0.302,0.603,,,,3.7045,2.7751
590.620,-0.226,0.661,,,,3.7176,2.7620
590.640,-0.152,0.715,,,,3.7045,2.7096
590.660,-0.079,0.770,,,,3.6914,2.6442
590.680,-0.005,0.820,,,,3.6652,2.5918
590.700,0.069,0.873,,,,3.5997,2.5264
590.720,0.140,0.922,,,,3.5081,2.4216
590.740,0.209,0.971,,,,3.4165,2.2907
590.760,0.276,1.013,,,,3.3249,2.1729
590.780,0.342,1.057,,,,3.2201,2.0551
590.800,0.405,1.096,,,,3.1023,1.9242
590.820,0.467,1.134,,,,2.9452,1.7541
590.840,0.525,1.167,,,,2.7620,1.5839
590.860,0.576,1.197,,,,2.5656,1.4137
590.880,0.627,1.224,,,,2.3693,1.2305
590.900,0.672,1.247,,,,2.1729,1.0210
590.920,0.713,1.264,,,,1.9635,0.7985
590.940,0.751,1.279,,,,1.7541,0.5760
590.960,0.784,1.288,,,,1.5446,0.3665
590.980,0.812,1.293,,,,1.3352,0.1440
591.000,0.837,1.294,,0.5747,0.5779,1.1257,-0.0785
591.020,0.858,1.290,,,,0.9032,-0.3011
591.040,0.873,1.282,,,,0.6676,-0.5236
591.060,0.884,1.269,,,,0.4189,-0.7461
591.080,0.891,1.252,0.9807,,,0.1702,-0.9687
591.100,0.891,1.230,,,,-0.0785,-1.1650
591.120,0.888,1.205,,,,-0.3142,-1.3483
591.140,0.878,1.177,,,,-0.5498,-1.5315
591.160,0.866,1.144,,,,-0.7985,-1.7148
591.180,0.847,1.107,,,,-1.0341,-1.8850
591.200,0.823,1.068,,,,-1.2697,-2.0289
591.220,0.796,1.026,,,,-1.4923,-2.1598
591.240,0.763,0.982,,,,-1.7148,-2.2907
591.260,0.727,0.935,,,,-1.9242,-2.4086
591.280,0.686,0.884,,,,-2.1206,-2.5133
591.300,0.642,0.834,,,,-2.3169,-2.5918
591.320,0.594,0.781,,,,-2.5133,-2.6573
591.340,0.542,0.727,,,,-2.6965,-2.7096
591.360,0.485,0.672,,,,-2.8536,-2.7489
591.380,0.427,0.617,,,,-2.9976,-2.7751
591.400,0.366,0.561,,,,-3.1416,-2.7751
591.420,0.302,0.506,,,,-3.2856,-2.7620
591.440,0.234,0.451,,,,-3.4165,-2.7358
591.460,0.165,0.396,,,,-3.5343,-2.7096
591.480,0.093,0.342,,,,-3.6259,-2.6573
591.500,0.019,0.289,,,,-3.6652,-2.5787
591.520,-0.055,0.239,,,,-3.6521,-2.5002
591.540,-0.127,0.190,,,,-3.6390,-2.4086
591.560,-0.199,0.141,,,,-3.6390,-2.3169
591.580,-0.273,0.097,,,,-3.6259,-2.2122
591.600,-0.346,0.053,,,,-3.5867,-2.1075
591.620,-0.416,0.013,,,,-3.5212,-1.9897
591.640,-0.487,-0.027,,,,-3.4558,-1.8457
591.660,-0.554,-0.061,,,,-3.3641,-1.7017
591.680,-0.622,-0.094,,,,-3.2332,-1.5577
591.700,-0.685,-0.124,,,,-3.0892,-1.4137
591.720,-0.745,-0.151,,,,-2.9322,-1.2566
591.740,-0.803,-0.174,,,,-2.7620,-1.0865
591.760,-0.856,-0.195,,,,-2.5656,-0.9032
591.780,-0.905,-0.210,,,,-2.3431,-0.7199
591.800,-0.950,-0.223,,,,-2.1206,-0.5498
591.820,-0.990,-0.232,,,,-1.8850,-0.3796
591.840,-1.026,-0.239,,,,-1.6362,-0.1963
591.860,-1.056,-0.240,,,,-1.3744,0.0000
591.880,-1.081,-0.239,,,,-1.0996,0.1963
591.900,-1.100,-0.232,,,,-0.8247,0.3796
591.920,-1.114,-0.223,,,,-0.5367,0.5629
591.940,-1.122,-0.210,,,,-0.2487,0.7330
591.960,-1.123,-0.193,,,,0.0393,0.9032
591.980,-1.120,-0.174,,,,0.3272,1.0734
592.000,-1.111,-0.151,,,,0.6021,1.2435
592.020,-1.095,-0.124,,,,0.8770,1.4137
592.040,-1.076,-0.094,,,,1.1388,1.5708
592.060,-1.049,-0.061,,,,1.4006,1.7279
592.080,-1.019,-0.025,,,,1.6624,1.8719
592.100,-0.983,0.014,,,,1.9111,2.0028
592.120,-0.942,0.055,,,,2.1598,2.1337
592.140,-0.897,0.099,,,,2.3824,2.2515
592.160,-0.847,0.146,,,,2.5787,2.3562
592.180,-0.793,0.193,,,,2.7489,2.4478
592.200,-0.737,0.243,,,,2.9191,2.5395
592.220,-0.677,0.295,,,,3.0761,2.6049
592.240,-0.613,0.349,,,,3.2201,2.6573
592.260,-0.548,0.401,,,,3.3379,2.7096
592.280,-0.479,0.457,,,,3.4296,2.7489
592.300,-0.410,0.512,,,,3.5081,2.7751
592.320,-0.339,0.567,,,,3.5605,2.7751
592.340,-0.267,0.624,,,,3.5997,2.7751
592.360,-0.195,0.679,,,,3.6128,2.7358
592.380,-0.123,0.734,,,,3.5997,2.6704
592.400,-0.050,0.785,,,,3.5736,2.6180
592.420,0.020,0.837,,,,3.5212,2.5656
592.440,0.091,0.889,,,,3.4558,2.5002
592.460,0.159,0.938,,,,3.3772,2.3955
592.480,0.226,0.985,,,,3.2856,2.2777
592.500,0.291,1.029,,,,3.1940,2.1598
592.520,0.353,1.071,,,,3.1023,2.0159
592.540,0.415,1.111,,,,2.9976,1.8588
592.560,0.474,1.145,,,,2.8405,1.6886
592.580,0.529,1.178,,,,2.6442,1.5184
592.600,0.580,1.206,,,,2.4478,1.3483
592.620,0.627,1.232,,,,2.2646,1.1519
592.640,0.671,1.253,,,,2.0813,0.9425
592.660,0.710,1.269,,,,1.8980,0.7199
592.680,0.746,1.282,,,,1.7017,0.5105
592.700,0.779,1.290,,,,1.4792,0.3011
592.720,0.806,1.294,,0.5814,0.5771,1.2305,0.0785
592.740,0.828,1.293,,,,0.9948,-0.1440
592.760,0.845,1.288,,,,0.7854,-0.3665
592.780,0.859,1.279,,,,0.5760,-0.5890
592.800,0.869,1.264,,,,0.3534,-0.8247
592.820,0.873,1.246,0.9566,,,0.1178,-1.0472
592.840,0.873,1.222,,,,-0.1178,-1.2435
592.860,0.869,1.195,,,,-0.3534,-1.4268
592.880,0.859,1.166,,,,-0.5890,-1.5970
592.900,0.845,1.131,,,,-0.8247,-1.7671
592.920,0.826,1.095,,,,-1.0603,-1.9242
592.940,0.803,1.054,,,,-1.2828,-2.0682
592.960,0.774,1.012,,,,-1.5053,-2.1991
592.980,0.743,0.966,,,,-1.7148,-2.3169
593.000,0.705,0.919,,,,-1.9242,-2.4347
593.020,0.666,0.869,,,,-2.1206,-2.5264
593.040,0.620,0.817,,,,-2.3038,-2.6049
593.060,0.573,0.765,,,,-2.4871,-2.6704
593.080,0.522,0.710,,,,-2.6573,-2.7227
593.100,0.467,0.655,,,,-2.8274,-2.7489
593.120,0.408,0.600,,,,-2.9714,-2.7620
593.140,0.347,0.545,,,,-3.1023,-2.7751
593.160,0.284,0.489,,,,-3.2332,-2.7751
593.180,0.218,0.434,,,,-3.3772,-2.7358
593.200,0.149,0.379,,,,-3.5081,-2.6834
593.220,0.077,0.327,,,,-3.5867,-2.6311
593.240,0.005,0.273,,,,-3.5867,-2.5656
593.260,-0.068,0.223,,,,-3.5605,-2.4871
593.280,-0.137,0.174,,,,-3.5605,-2.3824
593.300,-0.209,0.127,,,,-3.5736,-2.2907
593.320,-0.281,0.083,,,,-3.5736,-2.1860
593.340,-0.352,0.039,,,,-3.5212,-2.0682
593.360,-0.423,-2.068E-14,,,,-3.4558,-1.9373
593.380,-0.490,-0.038,,,,-3.3903,-1.8064
593.400,-0.558,-0.072,,,,-3.2987,-1.6755
593.420,-0.624,-0.105,,,,-3.1809,-1.5184
593.440,-0.685,-0.134,,,,-3.0369,-1.3483
593.460,-0.745,-0.159,,,,-2.8929,-1.1781
593.480,-0.801,-0.181,,,,-2.7227,-1.0079
593.500,-0.855,-0.199,,,,-2.5133,-0.8378
593.520,-0.902,-0.214,,,,-2.3038,-0.6676
593.540,-0.946,-0.226,,,,-2.0944,-0.4974
593.560,-0.986,-0.234,,,,-1.8588,-0.3272
593.580,-1.021,-0.239,,,,-1.5970,-0.1440
593.600,-1.049,-0.240,,,,-1.3352,0.0393
593.620,-1.074,-0.237,,,,-1.0734,0.2225
593.640,-1.093,-0.231,,,,-0.7985,0.4058
593.660,-1.106,-0.221,,,,-0.5105,0.5890
593.680,-1.114,-0.207,,,,-0.2225,0.7723
593.700,-1.115,-0.190,,,,0.0654,0.9425
593.720,-1.111,-0.170,,,,0.3534,1.0996
593.740,-1.101,-0.146,,,,0.6283,1.2697
593.760,-1.085,-0.119,,,,0.9032,1.4399
593.780,-1.065,-0.088,,,,1.1781,1.5970
593.800,-1.038,-0.055,,,,1.4399,1.7279
593.820,-1.007,-0.019,,,,1.6886,1.8588
593.840,-0.971,0.019,,,,1.9242,2.0028
593.860,-0.930,0.061,,,,2.1598,2.1337
593.880,-0.884,0.105,,,,2.3824,2.2384
593.900,-0.834,0.151,,,,2.5918,2.3300
593.920,-0.781,0.198,,,,2.7751,2.4347
593.940,-0.723,0.248,,,,2.9452,2.5264
593.960,-0.663,0.300,,,,3.1023,2.5918
593.980,-0.598,0.352,,,,3.2332,2.6311
594.000,-0.533,0.405,,,,3.3510,2.6704
594.020,-0.465,0.459,,,,3.4427,2.7227
594.040,-0.394,0.514,,,,3.5212,2.7489
594.060,-0.324,0.570,,,,3.5736,2.7620
594.080,-0.251,0.624,,,,3.5997,2.7620
594.100,-0.179,0.680,,,,3.6128,2.7358
594.120,-0.107,0.735,,,,3.5997,2.6965
594.140,-0.035,0.787,,,,3.5736,2.6180
594.160,0.036,0.840,,,,3.5212,2.5525
594.180,0.107,0.889,,,,3.4427,2.4740
594.200,0.174,0.939,,,,3.3510,2.3693
594.220,0.240,0.985,,,,3.2594,2.2515
594.240,0.305,1.029,,,,3.1678,2.1206
594.260,0.368,1.070,,,,3.0761,1.9897
594.280,0.427,1.109,,,,2.9583,1.8457
594.300,0.487,1.144,,,,2.8013,1.7017
594.320,0.540,1.177,,,,2.6049,1.5446
594.340,0.591,1.206,,,,2.3955,1.3614
594.360,0.636,1.232,,,,2.1991,1.1519
594.380,0.679,1.252,,,,2.0159,0.9425
594.400,0.716,1.269,,,,1.8195,0.7330
594.420,0.752,1.282,,,,1.6101,0.5105
594.440,0.781,1.290,,,,1.4006,0.2880
594.460,0.807,1.293,,0.5747,0.5749,1.1912,0.0785
594.480,0.829,1.293,,,,0.9817,-0.1309
594.500,0.847,1.288,,,,0.7461,-0.3403
594.520,0.859,1.279,,,,0.5105,-0.5629
594.540,0.867,1.266,,,,0.2880,-0.7854
594.560,0.870,1.247,0.9530,,,0.0654,-0.9948
594.580,0.870,1.225,,,,-0.1702,-1.1912
594.600,0.864,1.200,,,,-0.4189,-1.3744
594.620,0.853,1.170,,,,-0.6676,-1.5577
594.640,0.837,1.137,,,,-0.8901,-1.7279
594.660,0.817,1.101,,,,-1.0996,-1.8850
594.680,0.793,1.062,,,,-1.3221,-2.0420
594.700,0.765,1.019,,,,-1.5446,-2.1729
594.720,0.730,0.974,,,,-1.7541,-2.2777
594.740,0.694,0.928,,,,-1.9504,-2.3824
594.760,0.653,0.880,,,,-2.1468,-2.4871
594.780,0.608,0.828,,,,-2.3431,-2.5787
594.800,0.559,0.776,,,,-2.5133,-2.6311
594.820,0.507,0.723,,,,-2.6704,-2.6704
594.840,0.452,0.669,,,,-2.8143,-2.7096
594.860,0.394,0.614,,,,-2.9452,-2.7358
594.880,0.335,0.559,,,,-3.0761,-2.7620
594.900,0.272,0.504,,,,-3.2070,-2.7489
594.920,0.206,0.448,,,,-3.3379,-2.7227
594.940,0.138,0.396,,,,-3.4427,-2.6704
594.960,0.068,0.341,,,,-3.5081,-2.6180
594.980,-0.003,0.291,,,,-3.5081,-2.5656
595.000,-0.074,0.239,,,,-3.4819,-2.5002
595.020,-0.141,0.190,,,,-3.4688,-2.4347
595.040,-0.212,0.141,,,,-3.4819,-2.3300
595.060,-0.281,0.096,,,,-3.4819,-2.2122
595.080,-0.352,0.053,,,,-3.4427,-2.0944
595.100,-0.419,0.013,,,,-3.3903,-1.9766
595.120,-0.487,-0.027,,,,-3.3118,-1.8457
595.140,-0.553,-0.061,,,,-3.2201,-1.7017
595.160,-0.616,-0.094,,,,-3.1023,-1.5446
595.180,-0.677,-0.124,,,,-2.9714,-1.3875
595.200,-0.735,-0.149,,,,-2.8274,-1.2305
595.220,-0.790,-0.173,,,,-2.6573,-1.0734
595.240,-0.842,-0.193,,,,-2.4609,-0.9032
595.260,-0.889,-0.209,,,,-2.2515,-0.7330
595.280,-0.931,-0.221,,,,-2.0289,-0.5629
595.300,-0.971,-0.232,,,,-1.8064,-0.3927
595.320,-1.004,-0.237,,,,-1.5708,-0.2094
595.340,-1.034,-0.240,,,,-1.3090,-0.0262
595.360,-1.057,-0.239,,,,-1.0472,0.1571
595.380,-1.074,-0.234,,,,-0.7723,0.3534
595.400,-1.089,-0.225,,,,-0.4974,0.5367
595.420,-1.095,-0.212,,,,-0.2225,0.7069
595.440,-1.096,-0.196,,,,0.0524,0.8639
595.460,-1.093,-0.178,,,,0.3142,1.0341
595.480,-1.084,-0.156,,,,0.5760,1.2043
595.500,-1.070,-0.129,,,,0.8378,1.3614
595.520,-1.051,-0.101,,,,1.0996,1.5184
595.540,-1.026,-0.069,,,,1.3614,1.6755
595.560,-0.996,-0.033,,,,1.6101,1.8326
595.580,-0.961,0.005,,,,1.8326,1.9635
595.600,-0.922,0.046,,,,2.0551,2.0682
595.620,-0.880,0.088,,,,2.2646,2.1729
595.640,-0.831,0.132,,,,2.4609,2.2907
595.660,-0.781,0.179,,,,2.6442,2.4086
595.680,-0.726,0.229,,,,2.8143,2.5133
595.700,-0.668,0.280,,,,2.9714,2.5787
595.720,-0.606,0.333,,,,3.0892,2.6180
595.740,-0.543,0.385,,,,3.1940,2.6573
595.760,-0.479,0.438,,,,3.2856,2.6965
595.780,-0.412,0.493,,,,3.3641,2.7358
595.800,-0.344,0.548,,,,3.4165,2.7620
595.820,-0.275,0.603,,,,3.4558,2.7620
595.840,-0.206,0.660,,,,3.4819,2.7489
595.860,-0.135,0.713,,,,3.4688,2.6965
595.880,-0.066,0.768,,,,3.4296,2.6311
595.900,0.002,0.818,,,,3.3772,2.5656
595.920,0.069,0.870,,,,3.3249,2.5002
595.940,0.135,0.919,,,,3.2594,2.4086
595.960,0.199,0.968,,,,3.1809,2.2907
595.980,0.262,1.010,,,,3.0892,2.1729
596.000,0.324,1.054,,,,2.9976,2.0551
596.020,0.382,1.093,,,,2.8929,1.9242
596.040,0.440,1.131,,,,2.7620,1.7671
596.060,0.493,1.164,,,,2.5918,1.5970
596.080,0.543,1.195,,,,2.3955,1.4137
596.100,0.589,1.221,,,,2.2122,1.2305
596.120,0.631,1.244,,,,2.0420,1.0210
596.140,0.671,1.263,,,,1.8719,0.8116
596.160,0.707,1.275,,,,1.6886,0.6021
596.180,0.738,1.286,,,,1.4792,0.4058
596.200,0.767,1.293,,,,1.2435,0.1963
596.220,0.789,1.294,,0.5682,0.5734,1.0210,-0.0393
596.240,0.806,1.291,,,,0.8116,-0.2618
596.260,0.822,1.283,,,,0.6152,-0.4712
596.280,0.831,1.272,,,,0.4058,-0.6807
596.300,0.837,1.257,,,,0.1833,-0.8901
596.320,0.839,1.236,0.9221,,,-0.0262,-1.0996
596.340,0.836,1.213,,,,-0.2487,-1.3090
596.360,0.829,1.184,,,,-0.4712,-1.5053
596.380,0.817,1.151,,,,-0.6938,-1.6755
596.400,0.801,1.117,,,,-0.9163,-1.8195
596.420,0.781,1.079,,,,-1.1257,-1.9504
596.440,0.756,1.038,,,,-1.3352,-2.0813
596.460,0.727,0.996,,,,-1.5446,-2.2122
596.480,0.694,0.950,,,,-1.7410,-2.3431
596.500,0.657,0.902,,,,-1.9373,-2.4478
596.520,0.617,0.851,,,,-2.1206,-2.5264
596.540,0.572,0.801,,,,-2.2907,-2.5918
596.560,0.525,0.748,,,,-2.4478,-2.6573
596.580,0.474,0.694,,,,-2.5918,-2.6965
596.600,0.421,0.639,,,,-2.7489,-2.7227
596.620,0.364,0.586,,,,-2.8929,-2.7358
596.640,0.305,0.529,,,,-3.0238,-2.7358
596.660,0.243,0.476,,,,-3.1547,-2.7227
596.680,0.179,0.421,,,,-3.2725,-2.6834
596.700,0.112,0.368,,,,-3.3641,-2.6442
596.720,0.044,0.316,,,,-3.4034,-2.5787
596.740,-0.025,0.264,,,,-3.4165,-2.5133
596.760,-0.093,0.215,,,,-3.4165,-2.4347
596.780,-0.162,0.167,,,,-3.4034,-2.3562
596.800,-0.229,0.121,,,,-3.4034,-2.2646
596.820,-0.297,0.075,,,,-3.3903,-2.1468
596.840,-0.366,0.035,,,,-3.3510,-2.0159
596.860,-0.432,-0.005,,,,-3.2856,-1.8719
596.880,-0.496,-0.041,,,,-3.2070,-1.7410
596.900,-0.561,-0.074,,,,-3.1154,-1.5970
596.920,-0.622,-0.105,,,,-2.9976,-1.4661
596.940,-0.680,-0.132,,,,-2.8667,-1.3352
596.960,-0.737,-0.159,,,,-2.7227,-1.1912
596.980,-0.790,-0.181,,,,-2.5525,-1.0210
597.000,-0.839,-0.199,,,,-2.3562,-0.8378
597.020,-0.884,-0.214,,,,-2.1598,-0.6676
597.040,-0.925,-0.226,,,,-1.9504,-0.4974
597.060,-0.963,-0.234,,,,-1.7279,-0.3272
597.080,-0.994,-0.239,,,,-1.4923,-0.1440
597.100,-1.023,-0.240,,,,-1.2305,0.0393
597.120,-1.045,-0.237,,,,-0.9687,0.2094
597.140,-1.060,-0.231,,,,-0.7069,0.3796
597.160,-1.073,-0.223,,,,-0.4451,0.5629
597.180,-1.079,-0.209,,,,-0.1702,0.7461
597.200,-1.079,-0.192,,,,0.1178,0.9163
597.220,-1.074,-0.173,,,,0.3796,1.0734
597.240,-1.063,-0.149,,,,0.6283,1.2435
597.260,-1.049,-0.123,,,,0.8770,1.4006
597.280,-1.029,-0.093,,,,1.1388,1.5446
597.300,-1.004,-0.061,,,,1.4006,1.6886
597.320,-0.972,-0.025,,,,1.6362,1.8326
597.340,-0.938,0.013,,,,1.8588,1.9766
597.360,-0.898,0.053,,,,2.0682,2.0944
597.380,-0.855,0.097,,,,2.2777,2.2122
597.400,-0.807,0.141,,,,2.4740,2.3169
597.420,-0.756,0.190,,,,2.6573,2.4216
597.440,-0.701,0.239,,,,2.8143,2.5133
597.460,-0.642,0.291,,,,2.9452,2.5656
597.480,-0.583,0.342,,,,3.0631,2.6180
597.500,-0.520,0.394,,,,3.1678,2.6573
597.520,-0.456,0.449,,,,3.2594,2.6965
597.540,-0.390,0.503,,,,3.3379,2.7227
597.560,-0.322,0.558,,,,3.4034,2.7358
597.580,-0.253,0.613,,,,3.4296,2.7358
597.600,-0.184,0.668,,,,3.4296,2.7096
597.620,-0.116,0.721,,,,3.4165,2.6704
597.640,-0.047,0.774,,,,3.3903,2.6311
597.660,0.020,0.826,,,,3.3379,2.5656
597.680,0.086,0.878,,,,3.2594,2.4871
597.700,0.151,0.925,,,,3.1809,2.3955
597.720,0.214,0.974,,,,3.1023,2.2777
597.740,0.275,1.018,,,,3.0107,2.1598
597.760,0.335,1.059,,,,2.9060,2.0159
597.780,0.391,1.100,,,,2.8143,1.8850
597.800,0.446,1.134,,,,2.6965,1.7410
597.820,0.501,1.169,,,,2.5264,1.5839
597.840,0.548,1.199,,,,2.3300,1.4006
597.860,0.592,1.225,,,,2.1337,1.1912
597.880,0.635,1.246,,,,1.9635,0.9948
597.900,0.671,1.264,,,,1.7802,0.7985
597.920,0.705,1.279,,,,1.5970,0.5890
597.940,0.735,1.288,,,,1.4137,0.3665
597.960,0.762,1.293,,,,1.2043,0.1440
597.980,0.784,1.294,,0.5682,0.5711,0.9817,-0.0785
598.000,0.801,1.290,,,,0.7461,-0.2880
598.020,0.814,1.282,,,,0.5367,-0.4974
598.040,0.822,1.271,,,,0.3403,-0.7069
598.060,0.828,1.253,0.9233,,,0.1309,-0.9163
598.080,0.828,1.233,,,,-0.0916,-1.1126
598.100,0.823,1.210,,,,-0.3142,-1.3090
598.120,0.815,1.181,,,,-0.5236,-1.5053
598.140,0.803,1.148,,,,-0.7330,-1.6755
598.160,0.785,1.114,,,,-0.9425,-1.8195
598.180,0.765,1.076,,,,-1.1519,-1.9635
598.200,0.740,1.035,,,,-1.3614,-2.1075
598.220,0.710,0.991,,,,-1.5577,-2.2384
598.240,0.677,0.946,,,,-1.7410,-2.3431
598.260,0.641,0.897,,,,-1.9242,-2.4478
598.280,0.600,0.848,,,,-2.1075,-2.5525
598.300,0.556,0.795,,,,-2.2777,-2.6311
598.320,0.509,0.741,,,,-2.4216,-2.6704
598.340,0.459,0.688,,,,-2.5656,-2.6834
598.360,0.407,0.635,,,,-2.7227,-2.7096
598.380,0.350,0.580,,,,-2.8798,-2.7227
598.400,0.291,0.525,,,,-3.0107,-2.7227
598.420,0.229,0.471,,,,-3.1154,-2.7096
598.440,0.167,0.416,,,,-3.2201,-2.6834
598.460,0.101,0.363,,,,-3.2987,-2.6442
598.480,0.033,0.311,,,,-3.3379,-2.5787
598.500,-0.033,0.259,,,,-3.3379,-2.5133
598.520,-0.101,0.210,,,,-3.3249,-2.4347
598.540,-0.167,0.162,,,,-3.3249,-2.3431
598.560,-0.232,0.116,,,,-3.3249,-2.2515
598.580,-0.300,0.072,,,,-3.3249,-2.1468
598.600,-0.366,0.030,,,,-3.2987,-2.0420
598.620,-0.432,-0.009,,,,-3.2332,-1.8980
598.640,-0.496,-0.047,,,,-3.1547,-1.7410
598.660,-0.558,-0.079,,,,-3.0631,-1.5970
598.680,-0.619,-0.110,,,,-2.9583,-1.4661
598.700,-0.677,-0.138,,,,-2.8274,-1.3221
598.720,-0.732,-0.163,,,,-2.6573,-1.1388
598.740,-0.784,-0.184,,,,-2.4871,-0.9687
598.760,-0.831,-0.201,,,,-2.3169,-0.8116
598.780,-0.877,-0.217,,,,-2.1337,-0.6545
598.800,-0.917,-0.228,,,,-1.9242,-0.4712
598.820,-0.953,-0.236,,,,-1.6886,-0.2880
598.840,-0.985,-0.239,,,,-1.4530,-0.1178
598.860,-1.012,-0.240,,,,-1.2174,0.0654
598.880,-1.034,-0.237,,,,-0.9817,0.2487
598.900,-1.051,-0.229,,,,-0.7330,0.4320
598.920,-1.063,-0.220,,,,-0.4712,0.6021
598.940,-1.070,-0.206,,,,-0.1963,0.7723
598.960,-1.071,-0.188,,,,0.0785,0.9556
598.980,-1.067,-0.168,,,,0.3534,1.1257
599.000,-1.057,-0.143,,,,0.6152,1.2828
599.020,-1.041,-0.116,,,,0.8639,1.4268
599.040,-1.023,-0.086,,,,1.1126,1.5708
599.060,-0.997,-0.053,,,,1.3614,1.7279
599.080,-0.968,-0.017,,,,1.5970,1.8719
599.100,-0.933,0.022,,,,1.8064,2.0028
599.120,-0.895,0.063,,,,2.0159,2.1206
599.140,-0.853,0.107,,,,2.2253,2.2384
599.160,-0.806,0.152,,,,2.4216,2.3562
599.180,-0.756,0.201,,,,2.5918,2.4609
599.200,-0.702,0.251,,,,2.7489,2.5395
599.220,-0.646,0.303,,,,2.8929,2.5918
599.240,-0.586,0.355,,,,3.0238,2.6311
599.260,-0.525,0.408,,,,3.1285,2.6704
599.280,-0.460,0.462,,,,3.2201,2.7096
599.300,-0.396,0.517,,,,3.2856,2.7227
599.320,-0.328,0.572,,,,3.3379,2.7227
599.340,-0.262,0.625,,,,3.3772,2.7227
599.360,-0.193,0.680,,,,3.3903,2.7096
599.380,-0.126,0.735,,,,3.3772,2.6834
599.400,-0.058,0.787,,,,3.3379,2.6311
599.420,0.008,0.840,,,,3.3118,2.5525
599.440,0.074,0.891,,,,3.2725,2.4478
599.460,0.140,0.938,,,,3.2070,2.3300
599.480,0.203,0.983,,,,3.1023,2.2384
599.500,0.264,1.027,,,,2.9976,2.1337
599.520,0.322,1.070,,,,2.9060,2.0028
599.540,0.380,1.107,,,,2.8274,1.8457
599.560,0.435,1.144,,,,2.7227,1.6886
599.580,0.490,1.175,,,,2.5656,1.5315
599.600,0.539,1.205,,,,2.3693,1.3483
599.620,0.584,1.230,,,,2.1729,1.1519
599.640,0.625,1.250,,,,2.0028,0.9425
599.660,0.664,1.268,,,,1.8326,0.7461
599.680,0.699,1.280,,,,1.6493,0.5498
599.700,0.730,1.290,,,,1.4530,0.3403
599.720,0.757,1.294,,0.5747,0.5690,1.2305,0.1178
599.740,0.781,1.294,,,,0.9948,-0.1178
599.760,0.796,1.290,,,,0.7854,-0.3403
599.780,0.811,1.280,,,,0.6021,-0.5629
599.800,0.822,1.268,,,,0.4189,-0.7723
599.820,0.828,1.249,,,,0.1963,-0.9687
599.840,0.829,1.228,0.9087,,,-0.0393,-1.1650
599.860,0.826,1.203,,,,-0.2618,-1.3483
599.880,0.818,1.173,,,,-0.4712,-1.5315
599.900,0.807,1.142,,,,-0.6807,-1.6886
599.920,0.792,1.106,,,,-0.9032,-1.8457
599.940,0.771,1.068,,,,-1.1257,-2.0028
599.960,0.746,1.026,,,,-1.3352,-2.1468
599.980,0.718,0.982,,,,-1.5315,-2.2646
600.000,0.685,0.935,,,,-1.7279,-2.3562
600.020,0.649,0.888,,,,-1.9111,-2.4478
600.040,0.608,0.837,,,,-2.0813,-2.5395
600.060,0.565,0.785,,,,-2.2646,-2.6180
600.080,0.518,0.732,,,,-2.4347,-2.6704
600.100,0.467,0.679,,,,-2.5918,-2.7096
600.120,0.415,0.624,,,,-2.7227,-2.7358
600.140,0.358,0.569,,,,-2.8667,-2.7489
600.160,0.300,0.514,,,,-3.0238,-2.7358
600.180,0.237,0.459,,,,-3.1547,-2.7096
600.200,0.173,0.405,,,,-3.2725,-2.6704
600.220,0.107,0.352,,,,-3.3379,-2.6180
