"Time (s) Run #12","Angle, Ch P1 (rad) Run #12","Angle, Ch P2 (rad) Run #12","AngleAmp (rad) Run #12","DrivingFrequency (Hz) Run #12","freq (Hz) Run #12","AngVel (rad/s) Run #12","DriverAngleVel (rad/s) Run #12"
566.620,0.019,1.266,,,,2.7358,1.6362
566.640,0.074,1.297,,,,2.7096,1.4399
566.660,0.127,1.324,,,,2.6704,1.2305
566.680,0.181,1.346,,,,2.6049,1.0341
566.700,0.232,1.365,,,,2.5133,0.8508
566.720,0.281,1.381,,,,2.4086,0.6545
566.740,0.328,1.392,,,,2.3038,0.4320
566.760,0.374,1.398,,,,2.1860,0.2094
566.780,0.416,1.400,,0.5747,0.5770,2.0551,-0.0131
566.800,0.456,1.398,,,,1.9111,-0.2356
566.820,0.493,1.390,,,,1.7671,-0.4581
566.840,0.526,1.379,,,,1.6101,-0.6807
566.860,0.558,1.363,,,,1.4268,-0.8901
566.880,0.584,1.343,,,,1.2435,-1.0865
566.900,0.606,1.319,,,,1.0603,-1.2828
566.920,0.627,1.293,,,,0.8770,-1.4792
566.940,0.642,1.260,,,,0.6807,-1.6624
566.960,0.653,1.225,,,,0.4712,-1.8195
566.980,0.661,1.188,,,,0.2749,-1.9635
567.000,0.664,1.147,0.7444,,,0.0785,-2.0944
567.020,0.664,1.103,,,,-0.1309,-2.2253
567.040,0.660,1.059,,,,-0.3403,-2.3431
567.060,0.650,1.008,,,,-0.5367,-2.4478
567.080,0.638,0.960,,,,-0.7199,-2.5395
567.100,0.622,0.908,,,,-0.9032,-2.6049
567.120,0.602,0.855,,,,-1.0865,-2.6704
567.140,0.578,0.801,,,,-1.2566,-2.7096
567.160,0.551,0.746,,,,-1.4137,-2.7358
567.180,0.522,0.691,,,,-1.5708,-2.7358
567.200,0.489,0.636,,,,-1.7279,-2.7227
567.220,0.452,0.583,,,,-1.8719,-2.7096
567.240,0.413,0.528,,,,-2.0028,-2.6965
567.260,0.372,0.474,,,,-2.1337,-2.6573
567.280,0.328,0.421,,,,-2.2515,-2.5918
567.300,0.281,0.371,,,,-2.3431,-2.5264
567.320,0.234,0.320,,,,-2.4216,-2.4478
567.340,0.185,0.272,,,,-2.5002,-2.3562
567.360,0.134,0.226,,,,-2.5656,-2.2515
567.380,0.082,0.182,,,,-2.6049,-2.1468
567.400,0.030,0.140,,,,-2.6311,-2.0420
567.420,-0.024,0.101,,,,-2.6573,-1.9242
567.440,-0.077,0.063,,,,-2.6704,-1.7802
567.460,-0.130,0.028,,,,-2.6573,-1.6232
567.480,-0.184,-0.002,,,,-2.6311,-1.4661
567.500,-0.236,-0.030,,,,-2.6049,-1.3090
567.520,-0.287,-0.055,,,,-2.5787,-1.1388
567.540,-0.339,-0.075,,,,-2.5264,-0.9556
567.560,-0.390,-0.093,,,,-2.4478,-0.7723
567.580,-0.437,-0.107,,,,-2.3562,-0.5890
567.600,-0.484,-0.116,,,,-2.2646,-0.4058
567.620,-0.528,-0.123,,,,-2.1598,-0.2356
567.640,-0.570,-0.126,,,,-2.0420,-0.0654
567.660,-0.609,-0.126,,,,-1.9242,0.1178
567.680,-0.647,-0.121,,,,-1.7933,0.3142
567.700,-0.682,-0.113,,,,-1.6493,0.4974
567.720,-0.713,-0.101,,,,-1.4792,0.6676
567.740,-0.741,-0.086,,,,-1.3090,0.8378
567.760,-0.765,-0.068,,,,-1.1388,1.0079
567.780,-0.787,-0.046,,,,-0.9556,1.1781
567.800,-0.804,-0.020,,,,-0.7723,1.3352
567.820,-0.817,0.008,,,,-0.5760,1.4923
567.840,-0.828,0.039,,,,-0.3796,1.6362
567.860,-0.833,0.074,,,,-0.1833,1.7671
567.880,-0.834,0.110,,,,0.0131,1.8980
567.900,-0.833,0.149,,,,0.1963,2.0289
567.920,-0.826,0.192,,,,0.3927,2.1598
567.940,-0.817,0.236,,,,0.5890,2.2777
567.960,-0.803,0.283,,,,0.7723,2.3824
567.980,-0.785,0.331,,,,0.9425,2.4609
568.000,-0.765,0.382,,,,1.1126,2.5133
568.020,-0.741,0.432,,,,1.2959,2.5656
568.040,-0.713,0.484,,,,1.4661,2.6311
568.060,-0.682,0.537,,,,1.6232,2.6834
568.080,-0.649,0.592,,,,1.7671,2.7096
568.100,-0.611,0.646,,,,1.9111,2.7096
568.120,-0.572,0.701,,,,2.0420,2.6965
568.140,-0.529,0.754,,,,2.1598,2.6834
568.160,-0.485,0.807,,,,2.2777,2.6573
568.180,-0.438,0.861,,,,2.3824,2.6180
568.200,-0.390,0.913,,,,2.4740,2.5656
568.220,-0.339,0.963,,,,2.5525,2.5133
568.240,-0.287,1.013,,,,2.6180,2.4478
568.260,-0.234,1.062,,,,2.6573,2.3300
568.280,-0.181,1.107,,,,2.6834,2.1860
568.300,-0.127,1.148,,,,2.6965,2.0551
568.320,-0.072,1.189,,,,2.6965,1.9373
568.340,-0.019,1.227,,,,2.6834,1.7933
568.360,0.035,1.261,,,,2.6573,1.6232
568.380,0.088,1.291,,,,2.6311,1.4530
568.400,0.140,1.319,,,,2.5787,1.2697
568.420,0.192,1.343,,,,2.5002,1.0865
568.440,0.240,1.362,,,,2.4086,0.8901
568.460,0.287,1.379,,,,2.3169,0.6807
568.480,0.333,1.390,,,,2.2253,0.4581
568.500,0.377,1.396,,,,2.1075,0.2356
568.520,0.418,1.400,,0.5747,0.5746,1.9635,0.0393
568.540,0.456,1.398,,,,1.8195,-0.1702
568.560,0.490,1.393,,,,1.6755,-0.3927
568.580,0.523,1.382,,,,1.5315,-0.6021
568.600,0.551,1.368,,,,1.3744,-0.8116
568.620,0.578,1.351,,,,1.1912,-1.0079
568.640,0.600,1.327,,,,0.9948,-1.2043
568.660,0.617,1.302,,,,0.7985,-1.3875
568.680,0.631,1.272,,,,0.6283,-1.5708
568.700,0.642,1.239,,,,0.4581,-1.7410
568.720,0.650,1.202,,,,0.2618,-1.8850
568.740,0.653,1.164,0.7329,,,0.0524,-2.0289
568.760,0.652,1.122,,,,-0.1440,-2.1598
568.780,0.647,1.076,,,,-0.3272,-2.2777
568.800,0.639,1.030,,,,-0.5105,-2.3824
568.820,0.627,0.982,,,,-0.7069,-2.4740
568.840,0.611,0.930,,,,-0.8901,-2.5525
568.860,0.591,0.880,,,,-1.0603,-2.6049
568.880,0.569,0.826,,,,-1.2174,-2.6573
568.900,0.542,0.773,,,,-1.3744,-2.6965
568.920,0.514,0.718,,,,-1.5315,-2.7096
568.940,0.481,0.664,,,,-1.6755,-2.7227
568.960,0.446,0.609,,,,-1.8195,-2.6965
568.980,0.408,0.554,,,,-1.9504,-2.6704
569.000,0.368,0.504,,,,-2.0682,-2.6311
569.020,0.325,0.449,,,,-2.1598,-2.5918
569.040,0.281,0.399,,,,-2.2515,-2.5264
569.060,0.236,0.349,,,,-2.3431,-2.4347
569.080,0.187,0.302,,,,-2.4216,-2.3693
569.100,0.138,0.254,,,,-2.4740,-2.2907
569.120,0.088,0.209,,,,-2.5133,-2.1991
569.140,0.038,0.167,,,,-2.5525,-2.0813
569.160,-0.014,0.126,,,,-2.5787,-1.9504
569.180,-0.066,0.088,,,,-2.5918,-1.8326
569.200,-0.118,0.053,,,,-2.5918,-1.7148
569.220,-0.170,0.019,,,,-2.5787,-1.5708
569.240,-0.221,-0.011,,,,-2.5525,-1.4006
569.260,-0.272,-0.036,,,,-2.5133,-1.2174
569.280,-0.322,-0.060,,,,-2.4609,-1.0603
569.300,-0.371,-0.079,,,,-2.3955,-0.9032
569.320,-0.418,-0.096,,,,-2.3169,-0.7330
569.340,-0.463,-0.108,,,,-2.2253,-0.5629
569.360,-0.507,-0.118,,,,-2.1206,-0.3796
569.380,-0.548,-0.124,,,,-2.0159,-0.1963
569.400,-0.587,-0.126,,,,-1.9111,-0.0131
569.420,-0.625,-0.124,,,,-1.7933,0.1571
569.440,-0.660,-0.119,,,,-1.6493,0.3272
569.460,-0.691,-0.112,,,,-1.4923,0.5105
569.480,-0.719,-0.099,,,,-1.3352,0.7069
569.500,-0.745,-0.083,,,,-1.1781,0.8770
569.520,-0.767,-0.063,,,,-1.0079,1.0341
569.540,-0.785,-0.042,,,,-0.8247,1.1912
569.560,-0.800,-0.016,,,,-0.6414,1.3483
569.580,-0.811,0.013,,,,-0.4581,1.5053
569.600,-0.818,0.044,,,,-0.2749,1.6493
569.620,-0.822,0.079,,,,-0.0785,1.7933
569.640,-0.822,0.116,,,,0.1178,1.9242
569.660,-0.817,0.156,,,,0.3011,2.0420
569.680,-0.809,0.198,,,,0.4843,2.1598
569.700,-0.798,0.242,,,,0.6545,2.2777
569.720,-0.782,0.289,,,,0.8247,2.3824
569.740,-0.765,0.338,,,,0.9948,2.4609
569.760,-0.743,0.388,,,,1.1650,2.5264
569.780,-0.718,0.438,,,,1.3352,2.5918
569.800,-0.690,0.492,,,,1.4923,2.6442
569.820,-0.658,0.545,,,,1.6493,2.6704
569.840,-0.624,0.598,,,,1.7933,2.6704
569.860,-0.586,0.652,,,,1.9242,2.6834
569.880,-0.547,0.705,,,,2.0420,2.6965
569.900,-0.504,0.760,,,,2.1468,2.6965
569.920,-0.460,0.814,,,,2.2515,2.6834
569.940,-0.415,0.867,,,,2.3562,2.6311
569.960,-0.366,0.920,,,,2.4478,2.5656
569.980,-0.316,0.969,,,,2.5133,2.4871
570.000,-0.265,1.019,,,,2.5525,2.3955
570.020,-0.214,1.067,,,,2.5918,2.2907
570.040,-0.162,1.111,,,,2.6311,2.1729
570.060,-0.108,1.153,,,,2.6442,2.0551
570.080,-0.055,1.194,,,,2.6311,1.9242
570.100,-0.003,1.230,,,,2.6049,1.7802
570.120,0.049,1.264,,,,2.5787,1.6232
570.140,0.101,1.296,,,,2.5525,1.4530
570.160,0.151,1.323,,,,2.5002,1.2566
570.180,0.201,1.346,,,,2.4216,1.0472
570.200,0.248,1.365,,,,2.3300,0.8378
570.220,0.294,1.379,,,,2.2384,0.6283
570.240,0.338,1.390,,,,2.1468,0.4320
570.260,0.380,1.396,,,,2.0289,0.2356
570.280,0.419,1.400,,0.5682,0.5718,1.8980,0.0262
570.300,0.456,1.398,,,,1.7541,-0.1963
570.320,0.490,1.392,,,,1.6101,-0.4189
570.340,0.520,1.381,,,,1.4530,-0.6283
570.360,0.548,1.367,,,,1.2959,-0.8378
570.380,0.572,1.348,,,,1.1388,-1.0341
570.400,0.594,1.324,,,,0.9556,-1.2174
570.420,0.611,1.299,,,,0.7723,-1.3875
570.440,0.624,1.269,,,,0.5760,-1.5708
570.460,0.635,1.236,,,,0.3927,-1.7410
570.480,0.639,1.199,,,,0.2094,-1.8850
570.500,0.642,1.161,0.7210,,,0.0262,-2.0159
570.520,0.641,1.118,,,,-0.1571,-2.1468
570.540,0.636,1.074,,,,-0.3534,-2.2777
570.560,0.627,1.027,,,,-0.5367,-2.3955
570.580,0.614,0.979,,,,-0.7199,-2.4871
570.600,0.598,0.927,,,,-0.8901,-2.5525
570.620,0.578,0.877,,,,-1.0603,-2.6049
570.640,0.556,0.823,,,,-1.2174,-2.6442
570.660,0.529,0.770,,,,-1.3614,-2.6834
570.680,0.501,0.716,,,,-1.5053,-2.6965
570.700,0.470,0.661,,,,-1.6493,-2.7096
570.720,0.435,0.608,,,,-1.7933,-2.6965
570.740,0.397,0.553,,,,-1.9242,-2.6704
570.760,0.358,0.501,,,,-2.0420,-2.6311
570.780,0.316,0.448,,,,-2.1468,-2.5787
570.800,0.272,0.397,,,,-2.2384,-2.5133
570.820,0.226,0.347,,,,-2.3038,-2.4347
570.840,0.179,0.300,,,,-2.3693,-2.3562
570.860,0.132,0.253,,,,-2.4347,-2.2646
570.880,0.082,0.209,,,,-2.4871,-2.1729
570.900,0.031,0.167,,,,-2.5264,-2.0682
570.920,-0.019,0.126,,,,-2.5395,-1.9504
570.940,-0.071,0.088,,,,-2.5525,-1.8195
570.960,-0.121,0.053,,,,-2.5525,-1.6886
570.980,-0.173,0.020,,,,-2.5395,-1.5577
571.000,-0.223,-0.009,,,,-2.5133,-1.4137
571.020,-0.273,-0.036,,,,-2.4609,-1.2435
571.040,-0.322,-0.060,,,,-2.4086,-1.0734
571.060,-0.369,-0.079,,,,-2.3562,-0.9032
571.080,-0.416,-0.096,,,,-2.2907,-0.7330
571.100,-0.462,-0.108,,,,-2.1991,-0.5629
571.120,-0.504,-0.118,,,,-2.0944,-0.3796
571.140,-0.545,-0.124,,,,-2.0028,-0.1963
571.160,-0.584,-0.126,,,,-1.8980,-0.0131
571.180,-0.622,-0.124,,,,-1.7671,0.1571
571.200,-0.655,-0.119,,,,-1.6232,0.3272
571.220,-0.686,-0.112,,,,-1.4792,0.5105
571.240,-0.715,-0.099,,,,-1.3352,0.6938
571.260,-0.740,-0.083,,,,-1.1650,0.8639
571.280,-0.762,-0.064,,,,-0.9817,1.0210
571.300,-0.779,-0.042,,,,-0.7985,1.1781
571.320,-0.793,-0.017,,,,-0.6283,1.3352
571.340,-0.804,0.011,,,,-0.4581,1.4923
571.360,-0.812,0.042,,,,-0.2749,1.6362
571.380,-0.815,0.077,,,,-0.0916,1.7802
571.400,-0.815,0.113,,,,0.0916,1.9111
571.420,-0.812,0.154,,,,0.2749,2.0420
571.440,-0.804,0.195,,,,0.4712,2.1598
571.460,-0.793,0.240,,,,0.6545,2.2515
571.480,-0.778,0.286,,,,0.8247,2.3431
571.500,-0.760,0.333,,,,0.9817,2.4216
571.520,-0.738,0.383,,,,1.1388,2.5133
571.540,-0.715,0.434,,,,1.3090,2.5787
571.560,-0.686,0.487,,,,1.4661,2.6311
571.580,-0.655,0.539,,,,1.6232,2.6704
571.600,-0.622,0.594,,,,1.7541,2.6834
571.620,-0.584,0.647,,,,1.8850,2.6834
571.640,-0.547,0.701,,,,2.0159,2.6834
571.660,-0.504,0.754,,,,2.1337,2.6834
571.680,-0.460,0.809,,,,2.2384,2.6573
571.700,-0.415,0.861,,,,2.3169,2.6049
571.720,-0.368,0.913,,,,2.3955,2.5525
571.740,-0.319,0.963,,,,2.4740,2.5133
571.760,-0.269,1.013,,,,2.5395,2.4347
571.780,-0.217,1.062,,,,2.5787,2.3169
571.800,-0.165,1.106,,,,2.6049,2.1860
571.820,-0.113,1.148,,,,2.6180,2.0682
571.840,-0.060,1.189,,,,2.6180,1.9373
571.860,-0.008,1.227,,,,2.6049,1.7802
571.880,0.044,1.260,,,,2.5787,1.6232
571.900,0.096,1.291,,,,2.5395,1.4530
571.920,0.146,1.319,,,,2.4740,1.2697
571.940,0.195,1.341,,,,2.3955,1.0734
571.960,0.242,1.362,,,,2.3169,0.8770
571.980,0.287,1.378,,,,2.2384,0.6807
572.000,0.331,1.389,,,,2.1468,0.4712
572.020,0.374,1.396,,,,2.0289,0.2618
572.040,0.413,1.400,,0.5682,0.5699,1.8980,0.0524
572.060,0.449,1.398,,,,1.7541,-0.1571
572.080,0.484,1.393,,,,1.6101,-0.3665
572.100,0.514,1.384,,,,1.4661,-0.5890
572.120,0.542,1.370,,,,1.3090,-0.8116
572.140,0.567,1.351,,,,1.1388,-1.0079
572.160,0.587,1.329,,,,0.9556,-1.1912
572.180,0.605,1.304,,,,0.7854,-1.3744
572.200,0.619,1.274,,,,0.6152,-1.5577
572.220,0.630,1.241,,,,0.4320,-1.7148
572.240,0.636,1.205,,,,0.2356,-1.8588
572.260,0.639,1.167,0.7208,,,0.0393,-2.0028
572.280,0.638,1.125,,,,-0.1440,-2.1337
572.300,0.633,1.081,,,,-0.3272,-2.2515
572.320,0.625,1.035,,,,-0.5105,-2.3562
572.340,0.613,0.986,,,,-0.6938,-2.4478
572.360,0.597,0.936,,,,-0.8639,-2.5264
572.380,0.578,0.886,,,,-1.0210,-2.5918
572.400,0.556,0.833,,,,-1.1781,-2.6573
572.420,0.531,0.779,,,,-1.3352,-2.6965
572.440,0.503,0.724,,,,-1.4923,-2.6965
572.460,0.471,0.671,,,,-1.6362,-2.6965
572.480,0.437,0.617,,,,-1.7671,-2.6965
572.500,0.401,0.562,,,,-1.8850,-2.6834
572.520,0.361,0.509,,,,-2.0028,-2.6573
572.540,0.320,0.457,,,,-2.1075,-2.6049
572.560,0.276,0.404,,,,-2.1991,-2.5395
572.580,0.232,0.355,,,,-2.2777,-2.4478
572.600,0.185,0.306,,,,-2.3562,-2.3562
572.620,0.138,0.261,,,,-2.4216,-2.2777
572.640,0.088,0.215,,,,-2.4740,-2.1860
572.660,0.039,0.173,,,,-2.5133,-2.0944
572.680,-0.013,0.132,,,,-2.5264,-1.9766
572.700,-0.063,0.093,,,,-2.5395,-1.8457
572.720,-0.113,0.058,,,,-2.5395,-1.7017
572.740,-0.165,0.025,,,,-2.5395,-1.5577
572.760,-0.215,-0.005,,,,-2.5133,-1.4137
572.780,-0.265,-0.031,,,,-2.4609,-1.2566
572.800,-0.314,-0.055,,,,-2.4086,-1.0996
572.820,-0.361,-0.075,,,,-2.3562,-0.9425
572.840,-0.408,-0.093,,,,-2.2907,-0.7723
572.860,-0.454,-0.107,,,,-2.2122,-0.5890
572.880,-0.496,-0.116,,,,-2.1206,-0.4058
572.900,-0.539,-0.123,,,,-2.0159,-0.2356
572.920,-0.578,-0.126,,,,-1.8980,-0.0654
572.940,-0.614,-0.126,,,,-1.7671,0.1178
572.960,-0.649,-0.121,,,,-1.6362,0.3142
572.980,-0.680,-0.113,,,,-1.4923,0.4974
573.000,-0.708,-0.101,,,,-1.3352,0.6676
573.020,-0.734,-0.086,,,,-1.1781,0.8247
573.040,-0.756,-0.068,,,,-1.0210,0.9817
573.060,-0.774,-0.047,,,,-0.8508,1.1519
573.080,-0.790,-0.022,,,,-0.6676,1.3221
573.100,-0.801,0.006,,,,-0.4843,1.4792
573.120,-0.809,0.038,,,,-0.3011,1.6232
573.140,-0.814,0.071,,,,-0.1178,1.7541
573.160,-0.814,0.108,,,,0.0654,1.8850
573.180,-0.811,0.146,,,,0.2487,2.0159
573.200,-0.804,0.188,,,,0.4320,2.1337
573.220,-0.793,0.232,,,,0.6152,2.2515
573.240,-0.779,0.278,,,,0.7854,2.3562
573.260,-0.762,0.327,,,,0.9556,2.4478
573.280,-0.741,0.377,,,,1.1257,2.5133
573.300,-0.716,0.427,,,,1.2828,2.5656
573.320,-0.690,0.479,,,,1.4268,2.6311
573.340,-0.660,0.533,,,,1.5708,2.6834
573.360,-0.627,0.587,,,,1.7279,2.6965
573.380,-0.591,0.641,,,,1.8719,2.6834
573.400,-0.551,0.694,,,,2.0028,2.6834
573.420,-0.511,0.748,,,,2.1206,2.6965
573.440,-0.467,0.803,,,,2.2253,2.6834
573.460,-0.421,0.856,,,,2.3169,2.6311
573.480,-0.374,0.908,,,,2.3955,2.5525
573.500,-0.325,0.958,,,,2.4609,2.4871
573.520,-0.275,1.007,,,,2.5133,2.4216
573.540,-0.225,1.056,,,,2.5656,2.3300
573.560,-0.173,1.101,,,,2.6049,2.2122
573.580,-0.119,1.144,,,,2.6180,2.0813
573.600,-0.068,1.184,,,,2.6049,1.9504
573.620,-0.016,1.222,,,,2.5918,1.8064
573.640,0.036,1.257,,,,2.5787,1.6493
573.660,0.088,1.288,,,,2.5395,1.4792
573.680,0.138,1.316,,,,2.4871,1.2959
573.700,0.187,1.340,,,,2.4216,1.0996
573.720,0.236,1.360,,,,2.3431,0.9032
573.740,0.281,1.376,,,,2.2515,0.7069
573.760,0.325,1.389,,,,2.1468,0.4974
573.780,0.368,1.396,,,,2.0420,0.2749
573.800,0.407,1.400,,0.5682,0.5676,1.9242,0.0524
573.820,0.445,1.398,,,,1.7933,-0.1571
573.840,0.479,1.393,,,,1.6493,-0.3534
573.860,0.511,1.384,,,,1.4923,-0.5629
573.880,0.539,1.371,,,,1.3352,-0.7723
573.900,0.564,1.352,,,,1.1650,-0.9817
573.920,0.586,1.332,,,,0.9817,-1.1781
573.940,0.603,1.305,,,,0.7985,-1.3614
573.960,0.617,1.277,,,,0.6283,-1.5315
573.980,0.628,1.244,,,,0.4581,-1.6755
574.000,0.636,1.210,,,,0.2618,-1.8326
574.020,0.639,1.172,0.7208,,,0.0654,-1.9766
574.040,0.638,1.129,,,,-0.1178,-2.1206
574.060,0.635,1.087,,,,-0.3011,-2.2253
574.080,0.627,1.040,,,,-0.4843,-2.3169
574.100,0.614,0.994,,,,-0.6676,-2.4216
574.120,0.600,0.944,,,,-0.8378,-2.5133
574.140,0.581,0.892,,,,-0.9948,-2.5918
574.160,0.559,0.840,,,,-1.1519,-2.6311
574.180,0.536,0.787,,,,-1.3090,-2.6573
574.200,0.507,0.734,,,,-1.4661,-2.6704
574.220,0.476,0.680,,,,-1.6101,-2.6704
574.240,0.443,0.627,,,,-1.7410,-2.6834
574.260,0.407,0.573,,,,-1.8719,-2.6704
574.280,0.368,0.518,,,,-1.9897,-2.6442
574.300,0.327,0.468,,,,-2.0944,-2.5918
574.320,0.284,0.415,,,,-2.1860,-2.5264
574.340,0.239,0.366,,,,-2.2777,-2.4609
574.360,0.193,0.317,,,,-2.3562,-2.3824
574.380,0.145,0.270,,,,-2.4086,-2.3038
574.400,0.096,0.225,,,,-2.4478,-2.1991
574.420,0.047,0.182,,,,-2.4871,-2.0944
574.440,-0.003,0.141,,,,-2.5264,-1.9897
574.460,-0.055,0.102,,,,-2.5395,-1.8719
574.480,-0.105,0.066,,,,-2.5395,-1.7410
574.500,-0.156,0.033,,,,-2.5264,-1.5970
574.520,-0.207,0.002,,,,-2.5133,-1.4399
574.540,-0.256,-0.025,,,,-2.4740,-1.2828
574.560,-0.306,-0.049,,,,-2.4216,-1.1257
574.580,-0.353,-0.071,,,,-2.3693,-0.9687
574.600,-0.401,-0.088,,,,-2.2907,-0.7985
574.620,-0.446,-0.102,,,,-2.2122,-0.6283
574.640,-0.489,-0.113,,,,-2.1206,-0.4712
574.660,-0.531,-0.121,,,,-2.0289,-0.3011
574.680,-0.570,-0.126,,,,-1.9242,-0.1178
574.700,-0.608,-0.126,,,,-1.7933,0.0654
574.720,-0.642,-0.123,,,,-1.6624,0.2487
574.740,-0.674,-0.116,,,,-1.5184,0.4189
574.760,-0.704,-0.105,,,,-1.3744,0.5890
574.780,-0.729,-0.093,,,,-1.2174,0.7592
574.800,-0.752,-0.075,,,,-1.0472,0.9294
574.820,-0.771,-0.055,,,,-0.8770,1.0996
574.840,-0.787,-0.031,,,,-0.6938,1.2566
574.860,-0.800,-0.005,,,,-0.5105,1.4137
574.880,-0.807,0.025,,,,-0.3272,1.5708
574.900,-0.812,0.058,,,,-0.1440,1.7148
574.920,-0.814,0.094,,,,0.0262,1.8457
574.940,-0.811,0.132,,,,0.2094,1.9635
574.960,-0.806,0.173,,,,0.3927,2.0813
574.980,-0.795,0.215,,,,0.5760,2.1991
575.000,-0.782,0.261,,,,0.7461,2.3038
575.020,-0.765,0.308,,,,0.9032,2.3955
575.040,-0.746,0.357,,,,1.0734,2.4740
575.060,-0.723,0.407,,,,1.2435,2.5395
575.080,-0.696,0.459,,,,1.4006,2.5918
575.100,-0.666,0.511,,,,1.5446,2.6311
575.120,-0.635,0.564,,,,1.6886,2.6704
575.140,-0.598,0.617,,,,1.8195,2.6965
575.160,-0.561,0.672,,,,1.9373,2.6965
575.180,-0.522,0.726,,,,2.0551,2.6834
575.200,-0.479,0.779,,,,2.1729,2.6704
575.220,-0.434,0.833,,,,2.2777,2.6442
575.240,-0.388,0.886,,,,2.3693,2.5918
575.260,-0.339,0.936,,,,2.4478,2.5395
575.280,-0.289,0.986,,,,2.5002,2.4609
575.300,-0.239,1.037,,,,2.5264,2.3562
575.320,-0.188,1.081,,,,2.5656,2.2384
575.340,-0.137,1.125,,,,2.6049,2.1337
575.360,-0.083,1.167,,,,2.6180,2.0289
575.380,-0.031,1.206,,,,2.5918,1.8850
575.400,0.020,1.243,,,,2.5525,1.7148
575.420,0.071,1.275,,,,2.5264,1.5315
575.440,0.121,1.304,,,,2.4871,1.3483
575.460,0.171,1.329,,,,2.4347,1.1781
575.480,0.218,1.351,,,,2.3562,1.0079
575.500,0.265,1.370,,,,2.2646,0.8116
575.520,0.309,1.384,,,,2.1729,0.5890
575.540,0.352,1.393,,,,2.0682,0.3665
575.560,0.393,1.398,,,,1.9504,0.1571
575.580,0.430,1.400,,0.5618,0.5656,1.8195,-0.0393
575.600,0.465,1.396,,,,1.6755,-0.2356
575.620,0.498,1.390,,,,1.5315,-0.4451
575.640,0.526,1.379,,,,1.3744,-0.6676
575.660,0.553,1.363,,,,1.2043,-0.8901
575.680,0.575,1.343,,,,1.0341,-1.0865
575.700,0.594,1.319,,,,0.8639,-1.2697
575.720,0.609,1.293,,,,0.6938,-1.4530
575.740,0.622,1.261,,,,0.5105,-1.6232
575.760,0.630,1.227,,,,0.3272,-1.7671
575.780,0.635,1.191,,,,0.1440,-1.8980
575.800,0.636,1.151,0.7121,,,-0.0393,-2.0420
575.820,0.633,1.109,,,,-0.2225,-2.1860
575.840,0.627,1.063,,,,-0.4058,-2.3038
575.860,0.617,1.016,,,,-0.5890,-2.3824
575.880,0.603,0.968,,,,-0.7592,-2.4609
575.900,0.586,0.919,,,,-0.9163,-2.5395
575.920,0.567,0.866,,,,-1.0734,-2.6049
575.940,0.543,0.814,,,,-1.2435,-2.6573
575.960,0.517,0.760,,,,-1.4137,-2.6834
575.980,0.487,0.705,,,,-1.5577,-2.7096
576.000,0.454,0.652,,,,-1.6886,-2.6965
576.020,0.419,0.597,,,,-1.8064,-2.6704
576.040,0.382,0.545,,,,-1.9242,-2.6442
576.060,0.342,0.492,,,,-2.0420,-2.6049
576.080,0.300,0.440,,,,-2.1468,-2.5656
576.100,0.256,0.390,,,,-2.2253,-2.5133
576.120,0.210,0.339,,,,-2.2907,-2.4478
576.140,0.165,0.291,,,,-2.3562,-2.3562
576.160,0.116,0.245,,,,-2.4216,-2.2515
576.180,0.068,0.201,,,,-2.4740,-2.1598
576.200,0.017,0.159,,,,-2.5002,-2.0551
576.220,-0.033,0.118,,,,-2.5133,-1.9373
576.240,-0.083,0.082,,,,-2.5133,-1.8064
576.260,-0.134,0.046,,,,-2.5133,-1.6624
576.280,-0.184,0.014,,,,-2.5002,-1.5184
576.300,-0.234,-0.014,,,,-2.4740,-1.3614
576.320,-0.283,-0.041,,,,-2.4347,-1.2043
576.340,-0.331,-0.063,,,,-2.3824,-1.0341
576.360,-0.379,-0.082,,,,-2.3300,-0.8639
576.380,-0.424,-0.097,,,,-2.2646,-0.7069
576.400,-0.470,-0.110,,,,-2.1729,-0.5367
576.420,-0.512,-0.119,,,,-2.0682,-0.3534
576.440,-0.551,-0.124,,,,-1.9504,-0.1702
576.460,-0.591,-0.126,,,,-1.8326,0.0000
576.480,-0.625,-0.124,,,,-1.7148,0.1702
576.500,-0.658,-0.119,,,,-1.5839,0.3534
576.520,-0.690,-0.110,,,,-1.4399,0.5367
576.540,-0.716,-0.097,,,,-1.2828,0.7069
576.560,-0.740,-0.082,,,,-1.1257,0.8770
576.580,-0.762,-0.063,,,,-0.9556,1.0472
576.600,-0.779,-0.039,,,,-0.7723,1.2043
576.620,-0.792,-0.014,,,,-0.5890,1.3614
576.640,-0.803,0.014,,,,-0.4189,1.5184
576.660,-0.809,0.047,,,,-0.2356,1.6755
576.680,-0.812,0.082,,,,-0.0393,1.8064
576.700,-0.811,0.119,,,,0.1440,1.9242
576.720,-0.806,0.159,,,,0.3142,2.0551
576.740,-0.798,0.201,,,,0.4843,2.1729
576.760,-0.787,0.247,,,,0.6676,2.2907
576.780,-0.771,0.292,,,,0.8508,2.3824
576.800,-0.752,0.342,,,,1.0210,2.4609
576.820,-0.730,0.391,,,,1.1650,2.5264
576.840,-0.705,0.443,,,,1.3090,2.5787
576.860,-0.679,0.495,,,,1.4661,2.6311
576.880,-0.647,0.548,,,,1.6232,2.6704
576.900,-0.613,0.602,,,,1.7671,2.6834
